[2025-09-10 14:23:58,340][__main__][INFO] - Loading dataset from data/squad/squad.csv
[2025-09-10 14:23:58,745][__main__][INFO] - Loaded dataset with 87599 rows and 9 columns
[2025-09-10 14:23:58,745][__main__][INFO] - Columns: ['id', 'title', 'context', 'question', 'answer', 'answer_start_char_idx', 'answer_end_char_idx', 'answer_start_word_idx', 'answer_end_word_idx']
[2025-09-10 14:23:58,745][__main__][INFO] - Instantiating transformer from configuration
[2025-09-10 14:23:58,747][__main__][INFO] - Created transformer: RandomSequenceTransformation
[2025-09-10 14:23:58,747][__main__][INFO] - Transforming 87599 rows in 'context' column
[2025-09-10 14:24:06,146][__main__][INFO] - Processed 7200/87599 contexts, generated 72000 transformations so far
[2025-09-10 14:24:06,244][__main__][INFO] - Processed 7300/87599 contexts, generated 73000 transformations so far
[2025-09-10 14:24:06,344][__main__][INFO] - Processed 7400/87599 contexts, generated 74000 transformations so far
[2025-09-10 14:24:06,442][__main__][INFO] - Processed 7500/87599 contexts, generated 75000 transformations so far
[2025-09-10 14:24:06,541][__main__][INFO] - Processed 7600/87599 contexts, generated 76000 transformations so far
[2025-09-10 14:24:06,639][__main__][INFO] - Processed 7700/87599 contexts, generated 77000 transformations so far
[2025-09-10 14:24:06,738][__main__][INFO] - Processed 7800/87599 contexts, generated 78000 transformations so far
[2025-09-10 14:24:06,837][__main__][INFO] - Processed 7900/87599 contexts, generated 79000 transformations so far
[2025-09-10 14:24:06,933][__main__][INFO] - Processed 8000/87599 contexts, generated 80000 transformations so far
[2025-09-10 14:24:07,030][__main__][INFO] - Processed 8100/87599 contexts, generated 81000 transformations so far
[2025-09-10 14:24:07,129][__main__][INFO] - Processed 8200/87599 contexts, generated 82000 transformations so far
[2025-09-10 14:24:07,228][__main__][INFO] - Processed 8300/87599 contexts, generated 83000 transformations so far
[2025-09-10 14:24:07,328][__main__][INFO] - Processed 8400/87599 contexts, generated 84000 transformations so far
[2025-09-10 14:24:07,428][__main__][INFO] - Processed 8500/87599 contexts, generated 85000 transformations so far
[2025-09-10 14:24:07,615][__main__][INFO] - Processed 8600/87599 contexts, generated 86000 transformations so far
[2025-09-10 14:24:07,711][__main__][INFO] - Processed 8700/87599 contexts, generated 87000 transformations so far
[2025-09-10 14:24:07,807][__main__][INFO] - Processed 8800/87599 contexts, generated 88000 transformations so far
[2025-09-10 14:24:07,902][__main__][INFO] - Processed 8900/87599 contexts, generated 89000 transformations so far
[2025-09-10 14:24:07,997][__main__][INFO] - Processed 9000/87599 contexts, generated 90000 transformations so far
[2025-09-10 14:24:08,094][__main__][INFO] - Processed 9100/87599 contexts, generated 91000 transformations so far
[2025-09-10 14:24:08,191][__main__][INFO] - Processed 9200/87599 contexts, generated 92000 transformations so far
[2025-09-10 14:24:08,288][__main__][INFO] - Processed 9300/87599 contexts, generated 93000 transformations so far
[2025-09-10 14:24:08,384][__main__][INFO] - Processed 9400/87599 contexts, generated 94000 transformations so far
[2025-09-10 14:24:08,480][__main__][INFO] - Processed 9500/87599 contexts, generated 95000 transformations so far
[2025-09-10 14:24:08,575][__main__][INFO] - Processed 9600/87599 contexts, generated 96000 transformations so far
[2025-09-10 14:24:08,671][__main__][INFO] - Processed 9700/87599 contexts, generated 97000 transformations so far
[2025-09-10 14:24:08,766][__main__][INFO] - Processed 9800/87599 contexts, generated 98000 transformations so far
[2025-09-10 14:24:08,861][__main__][INFO] - Processed 9900/87599 contexts, generated 99000 transformations so far
[2025-09-10 14:24:08,957][__main__][INFO] - Processed 10000/87599 contexts, generated 100000 transformations so far
[2025-09-10 14:24:09,052][__main__][INFO] - Processed 10100/87599 contexts, generated 101000 transformations so far
[2025-09-10 14:24:09,148][__main__][INFO] - Processed 10200/87599 contexts, generated 102000 transformations so far
[2025-09-10 14:24:09,243][__main__][INFO] - Processed 10300/87599 contexts, generated 103000 transformations so far
[2025-09-10 14:24:09,338][__main__][INFO] - Processed 10400/87599 contexts, generated 104000 transformations so far
[2025-09-10 14:24:09,432][__main__][INFO] - Processed 10500/87599 contexts, generated 105000 transformations so far
[2025-09-10 14:24:09,528][__main__][INFO] - Processed 10600/87599 contexts, generated 106000 transformations so far
[2025-09-10 14:24:09,623][__main__][INFO] - Processed 10700/87599 contexts, generated 107000 transformations so far
[2025-09-10 14:24:09,718][__main__][INFO] - Processed 10800/87599 contexts, generated 108000 transformations so far
[2025-09-10 14:24:09,911][__main__][INFO] - Processed 10900/87599 contexts, generated 109000 transformations so far
[2025-09-10 14:24:10,006][__main__][INFO] - Processed 11000/87599 contexts, generated 110000 transformations so far
[2025-09-10 14:24:10,102][__main__][INFO] - Processed 11100/87599 contexts, generated 111000 transformations so far
[2025-09-10 14:24:10,196][__main__][INFO] - Processed 11200/87599 contexts, generated 112000 transformations so far
[2025-09-10 14:24:10,293][__main__][INFO] - Processed 11300/87599 contexts, generated 113000 transformations so far
[2025-09-10 14:24:10,388][__main__][INFO] - Processed 11400/87599 contexts, generated 114000 transformations so far
[2025-09-10 14:24:10,483][__main__][INFO] - Processed 11500/87599 contexts, generated 115000 transformations so far
[2025-09-10 14:24:10,578][__main__][INFO] - Processed 11600/87599 contexts, generated 116000 transformations so far
[2025-09-10 14:24:10,673][__main__][INFO] - Processed 11700/87599 contexts, generated 117000 transformations so far
[2025-09-10 14:24:10,768][__main__][INFO] - Processed 11800/87599 contexts, generated 118000 transformations so far
[2025-09-10 14:24:10,864][__main__][INFO] - Processed 11900/87599 contexts, generated 119000 transformations so far
[2025-09-10 14:24:10,959][__main__][INFO] - Processed 12000/87599 contexts, generated 120000 transformations so far
[2025-09-10 14:24:11,054][__main__][INFO] - Processed 12100/87599 contexts, generated 121000 transformations so far
[2025-09-10 14:24:11,150][__main__][INFO] - Processed 12200/87599 contexts, generated 122000 transformations so far
[2025-09-10 14:24:11,245][__main__][INFO] - Processed 12300/87599 contexts, generated 123000 transformations so far
[2025-09-10 14:24:11,339][__main__][INFO] - Processed 12400/87599 contexts, generated 124000 transformations so far
[2025-09-10 14:24:11,435][__main__][INFO] - Processed 12500/87599 contexts, generated 125000 transformations so far
[2025-09-10 14:24:11,530][__main__][INFO] - Processed 12600/87599 contexts, generated 126000 transformations so far
[2025-09-10 14:24:11,625][__main__][INFO] - Processed 12700/87599 contexts, generated 127000 transformations so far
[2025-09-10 14:24:11,721][__main__][INFO] - Processed 12800/87599 contexts, generated 128000 transformations so far
[2025-09-10 14:24:11,826][__main__][INFO] - Processed 12900/87599 contexts, generated 129000 transformations so far
[2025-09-10 14:24:11,921][__main__][INFO] - Processed 13000/87599 contexts, generated 130000 transformations so far
[2025-09-10 14:24:12,016][__main__][INFO] - Processed 13100/87599 contexts, generated 131000 transformations so far
[2025-09-10 14:24:12,111][__main__][INFO] - Processed 13200/87599 contexts, generated 132000 transformations so far
[2025-09-10 14:24:12,207][__main__][INFO] - Processed 13300/87599 contexts, generated 133000 transformations so far
[2025-09-10 14:24:12,302][__main__][INFO] - Processed 13400/87599 contexts, generated 134000 transformations so far
[2025-09-10 14:24:12,397][__main__][INFO] - Processed 13500/87599 contexts, generated 135000 transformations so far
[2025-09-10 14:24:12,492][__main__][INFO] - Processed 13600/87599 contexts, generated 136000 transformations so far
[2025-09-10 14:24:12,587][__main__][INFO] - Processed 13700/87599 contexts, generated 137000 transformations so far
[2025-09-10 14:24:12,828][__main__][INFO] - Processed 13800/87599 contexts, generated 138000 transformations so far
[2025-09-10 14:24:12,924][__main__][INFO] - Processed 13900/87599 contexts, generated 139000 transformations so far
[2025-09-10 14:24:13,019][__main__][INFO] - Processed 14000/87599 contexts, generated 140000 transformations so far
[2025-09-10 14:24:13,114][__main__][INFO] - Processed 14100/87599 contexts, generated 141000 transformations so far
[2025-09-10 14:24:13,210][__main__][INFO] - Processed 14200/87599 contexts, generated 142000 transformations so far
[2025-09-10 14:24:13,351][__main__][INFO] - Processed 14300/87599 contexts, generated 143000 transformations so far
[2025-09-10 14:24:13,447][__main__][INFO] - Processed 14400/87599 contexts, generated 144000 transformations so far
[2025-09-10 14:24:13,542][__main__][INFO] - Processed 14500/87599 contexts, generated 145000 transformations so far
[2025-09-10 14:24:13,637][__main__][INFO] - Processed 14600/87599 contexts, generated 146000 transformations so far
[2025-09-10 14:24:13,732][__main__][INFO] - Processed 14700/87599 contexts, generated 147000 transformations so far
[2025-09-10 14:24:13,827][__main__][INFO] - Processed 14800/87599 contexts, generated 148000 transformations so far
[2025-09-10 14:24:13,923][__main__][INFO] - Processed 14900/87599 contexts, generated 149000 transformations so far
[2025-09-10 14:24:14,018][__main__][INFO] - Processed 15000/87599 contexts, generated 150000 transformations so far
[2025-09-10 14:24:14,113][__main__][INFO] - Processed 15100/87599 contexts, generated 151000 transformations so far
[2025-09-10 14:24:14,208][__main__][INFO] - Processed 15200/87599 contexts, generated 152000 transformations so far
[2025-09-10 14:24:14,303][__main__][INFO] - Processed 15300/87599 contexts, generated 153000 transformations so far
[2025-09-10 14:24:14,398][__main__][INFO] - Processed 15400/87599 contexts, generated 154000 transformations so far
[2025-09-10 14:24:14,491][__main__][INFO] - Processed 15500/87599 contexts, generated 155000 transformations so far
[2025-09-10 14:24:14,586][__main__][INFO] - Processed 15600/87599 contexts, generated 156000 transformations so far
[2025-09-10 14:24:14,681][__main__][INFO] - Processed 15700/87599 contexts, generated 157000 transformations so far
[2025-09-10 14:24:14,776][__main__][INFO] - Processed 15800/87599 contexts, generated 158000 transformations so far
[2025-09-10 14:24:14,870][__main__][INFO] - Processed 15900/87599 contexts, generated 159000 transformations so far
[2025-09-10 14:24:14,965][__main__][INFO] - Processed 16000/87599 contexts, generated 160000 transformations so far
[2025-09-10 14:24:15,061][__main__][INFO] - Processed 16100/87599 contexts, generated 161000 transformations so far
[2025-09-10 14:24:15,156][__main__][INFO] - Processed 16200/87599 contexts, generated 162000 transformations so far
[2025-09-10 14:24:15,251][__main__][INFO] - Processed 16300/87599 contexts, generated 163000 transformations so far
[2025-09-10 14:24:15,347][__main__][INFO] - Processed 16400/87599 contexts, generated 164000 transformations so far
[2025-09-10 14:24:15,442][__main__][INFO] - Processed 16500/87599 contexts, generated 165000 transformations so far
[2025-09-10 14:24:15,537][__main__][INFO] - Processed 16600/87599 contexts, generated 166000 transformations so far
[2025-09-10 14:24:15,632][__main__][INFO] - Processed 16700/87599 contexts, generated 167000 transformations so far
[2025-09-10 14:24:15,727][__main__][INFO] - Processed 16800/87599 contexts, generated 168000 transformations so far
[2025-09-10 14:24:15,823][__main__][INFO] - Processed 16900/87599 contexts, generated 169000 transformations so far
[2025-09-10 14:24:15,917][__main__][INFO] - Processed 17000/87599 contexts, generated 170000 transformations so far
[2025-09-10 14:24:16,012][__main__][INFO] - Processed 17100/87599 contexts, generated 171000 transformations so far
[2025-09-10 14:24:16,107][__main__][INFO] - Processed 17200/87599 contexts, generated 172000 transformations so far
[2025-09-10 14:24:16,202][__main__][INFO] - Processed 17300/87599 contexts, generated 173000 transformations so far
[2025-09-10 14:24:16,472][__main__][INFO] - Processed 17400/87599 contexts, generated 174000 transformations so far
[2025-09-10 14:24:16,567][__main__][INFO] - Processed 17500/87599 contexts, generated 175000 transformations so far
[2025-09-10 14:24:16,662][__main__][INFO] - Processed 17600/87599 contexts, generated 176000 transformations so far
[2025-09-10 14:24:16,757][__main__][INFO] - Processed 17700/87599 contexts, generated 177000 transformations so far
[2025-09-10 14:24:16,853][__main__][INFO] - Processed 17800/87599 contexts, generated 178000 transformations so far
[2025-09-10 14:24:16,948][__main__][INFO] - Processed 17900/87599 contexts, generated 179000 transformations so far
[2025-09-10 14:24:17,043][__main__][INFO] - Processed 18000/87599 contexts, generated 180000 transformations so far
[2025-09-10 14:24:17,138][__main__][INFO] - Processed 18100/87599 contexts, generated 181000 transformations so far
[2025-09-10 14:24:17,234][__main__][INFO] - Processed 18200/87599 contexts, generated 182000 transformations so far
[2025-09-10 14:24:17,329][__main__][INFO] - Processed 18300/87599 contexts, generated 183000 transformations so far
[2025-09-10 14:24:17,425][__main__][INFO] - Processed 18400/87599 contexts, generated 184000 transformations so far
[2025-09-10 14:24:17,520][__main__][INFO] - Processed 18500/87599 contexts, generated 185000 transformations so far
[2025-09-10 14:24:17,614][__main__][INFO] - Processed 18600/87599 contexts, generated 186000 transformations so far
[2025-09-10 14:24:17,709][__main__][INFO] - Processed 18700/87599 contexts, generated 187000 transformations so far
[2025-09-10 14:24:17,805][__main__][INFO] - Processed 18800/87599 contexts, generated 188000 transformations so far
[2025-09-10 14:24:17,900][__main__][INFO] - Processed 18900/87599 contexts, generated 189000 transformations so far
[2025-09-10 14:24:17,995][__main__][INFO] - Processed 19000/87599 contexts, generated 190000 transformations so far
[2025-09-10 14:24:18,090][__main__][INFO] - Processed 19100/87599 contexts, generated 191000 transformations so far
[2025-09-10 14:24:18,185][__main__][INFO] - Processed 19200/87599 contexts, generated 192000 transformations so far
[2025-09-10 14:24:18,280][__main__][INFO] - Processed 19300/87599 contexts, generated 193000 transformations so far
[2025-09-10 14:24:18,375][__main__][INFO] - Processed 19400/87599 contexts, generated 194000 transformations so far
[2025-09-10 14:24:18,472][__main__][INFO] - Processed 19500/87599 contexts, generated 195000 transformations so far
[2025-09-10 14:24:18,567][__main__][INFO] - Processed 19600/87599 contexts, generated 196000 transformations so far
[2025-09-10 14:24:18,663][__main__][INFO] - Processed 19700/87599 contexts, generated 197000 transformations so far
[2025-09-10 14:24:18,758][__main__][INFO] - Processed 19800/87599 contexts, generated 198000 transformations so far
[2025-09-10 14:24:18,875][__main__][INFO] - Processed 19900/87599 contexts, generated 199000 transformations so far
[2025-09-10 14:24:18,970][__main__][INFO] - Processed 20000/87599 contexts, generated 200000 transformations so far
[2025-09-10 14:24:19,065][__main__][INFO] - Processed 20100/87599 contexts, generated 201000 transformations so far
[2025-09-10 14:24:19,161][__main__][INFO] - Processed 20200/87599 contexts, generated 202000 transformations so far
[2025-09-10 14:24:19,256][__main__][INFO] - Processed 20300/87599 contexts, generated 203000 transformations so far
[2025-09-10 14:24:19,351][__main__][INFO] - Processed 20400/87599 contexts, generated 204000 transformations so far
[2025-09-10 14:24:19,446][__main__][INFO] - Processed 20500/87599 contexts, generated 205000 transformations so far
[2025-09-10 14:24:19,541][__main__][INFO] - Processed 20600/87599 contexts, generated 206000 transformations so far
[2025-09-10 14:24:19,636][__main__][INFO] - Processed 20700/87599 contexts, generated 207000 transformations so far
[2025-09-10 14:24:19,731][__main__][INFO] - Processed 20800/87599 contexts, generated 208000 transformations so far
[2025-09-10 14:24:19,826][__main__][INFO] - Processed 20900/87599 contexts, generated 209000 transformations so far
[2025-09-10 14:24:19,921][__main__][INFO] - Processed 21000/87599 contexts, generated 210000 transformations so far
[2025-09-10 14:24:20,016][__main__][INFO] - Processed 21100/87599 contexts, generated 211000 transformations so far
[2025-09-10 14:24:20,111][__main__][INFO] - Processed 21200/87599 contexts, generated 212000 transformations so far
[2025-09-10 14:24:20,206][__main__][INFO] - Processed 21300/87599 contexts, generated 213000 transformations so far
[2025-09-10 14:24:20,301][__main__][INFO] - Processed 21400/87599 contexts, generated 214000 transformations so far
[2025-09-10 14:24:20,396][__main__][INFO] - Processed 21500/87599 contexts, generated 215000 transformations so far
[2025-09-10 14:24:20,491][__main__][INFO] - Processed 21600/87599 contexts, generated 216000 transformations so far
[2025-09-10 14:24:20,587][__main__][INFO] - Processed 21700/87599 contexts, generated 217000 transformations so far
[2025-09-10 14:24:20,682][__main__][INFO] - Processed 21800/87599 contexts, generated 218000 transformations so far
[2025-09-10 14:24:20,982][__main__][INFO] - Processed 21900/87599 contexts, generated 219000 transformations so far
[2025-09-10 14:24:21,078][__main__][INFO] - Processed 22000/87599 contexts, generated 220000 transformations so far
[2025-09-10 14:24:21,173][__main__][INFO] - Processed 22100/87599 contexts, generated 221000 transformations so far
[2025-09-10 14:24:21,268][__main__][INFO] - Processed 22200/87599 contexts, generated 222000 transformations so far
[2025-09-10 14:24:21,363][__main__][INFO] - Processed 22300/87599 contexts, generated 223000 transformations so far
[2025-09-10 14:24:21,459][__main__][INFO] - Processed 22400/87599 contexts, generated 224000 transformations so far
[2025-09-10 14:24:21,554][__main__][INFO] - Processed 22500/87599 contexts, generated 225000 transformations so far
[2025-09-10 14:24:21,649][__main__][INFO] - Processed 22600/87599 contexts, generated 226000 transformations so far
[2025-09-10 14:24:21,744][__main__][INFO] - Processed 22700/87599 contexts, generated 227000 transformations so far
[2025-09-10 14:24:21,839][__main__][INFO] - Processed 22800/87599 contexts, generated 228000 transformations so far
[2025-09-10 14:24:21,934][__main__][INFO] - Processed 22900/87599 contexts, generated 229000 transformations so far
[2025-09-10 14:24:22,028][__main__][INFO] - Processed 23000/87599 contexts, generated 230000 transformations so far
[2025-09-10 14:24:22,124][__main__][INFO] - Processed 23100/87599 contexts, generated 231000 transformations so far
[2025-09-10 14:24:22,220][__main__][INFO] - Processed 23200/87599 contexts, generated 232000 transformations so far
[2025-09-10 14:24:22,315][__main__][INFO] - Processed 23300/87599 contexts, generated 233000 transformations so far
[2025-09-10 14:24:22,410][__main__][INFO] - Processed 23400/87599 contexts, generated 234000 transformations so far
[2025-09-10 14:24:22,506][__main__][INFO] - Processed 23500/87599 contexts, generated 235000 transformations so far
[2025-09-10 14:24:22,601][__main__][INFO] - Processed 23600/87599 contexts, generated 236000 transformations so far
[2025-09-10 14:24:22,696][__main__][INFO] - Processed 23700/87599 contexts, generated 237000 transformations so far
[2025-09-10 14:24:22,791][__main__][INFO] - Processed 23800/87599 contexts, generated 238000 transformations so far
[2025-09-10 14:24:22,886][__main__][INFO] - Processed 23900/87599 contexts, generated 239000 transformations so far
[2025-09-10 14:24:22,981][__main__][INFO] - Processed 24000/87599 contexts, generated 240000 transformations so far
[2025-09-10 14:24:23,076][__main__][INFO] - Processed 24100/87599 contexts, generated 241000 transformations so far
[2025-09-10 14:24:23,174][__main__][INFO] - Processed 24200/87599 contexts, generated 242000 transformations so far
[2025-09-10 14:24:23,269][__main__][INFO] - Processed 24300/87599 contexts, generated 243000 transformations so far
[2025-09-10 14:24:23,364][__main__][INFO] - Processed 24400/87599 contexts, generated 244000 transformations so far
[2025-09-10 14:24:23,459][__main__][INFO] - Processed 24500/87599 contexts, generated 245000 transformations so far
[2025-09-10 14:24:23,555][__main__][INFO] - Processed 24600/87599 contexts, generated 246000 transformations so far
[2025-09-10 14:24:23,651][__main__][INFO] - Processed 24700/87599 contexts, generated 247000 transformations so far
[2025-09-10 14:24:23,747][__main__][INFO] - Processed 24800/87599 contexts, generated 248000 transformations so far
[2025-09-10 14:24:23,842][__main__][INFO] - Processed 24900/87599 contexts, generated 249000 transformations so far
[2025-09-10 14:24:23,937][__main__][INFO] - Processed 25000/87599 contexts, generated 250000 transformations so far
[2025-09-10 14:24:24,032][__main__][INFO] - Processed 25100/87599 contexts, generated 251000 transformations so far
[2025-09-10 14:24:24,128][__main__][INFO] - Processed 25200/87599 contexts, generated 252000 transformations so far
[2025-09-10 14:24:24,223][__main__][INFO] - Processed 25300/87599 contexts, generated 253000 transformations so far
[2025-09-10 14:24:24,319][__main__][INFO] - Processed 25400/87599 contexts, generated 254000 transformations so far
[2025-09-10 14:24:24,414][__main__][INFO] - Processed 25500/87599 contexts, generated 255000 transformations so far
[2025-09-10 14:24:24,508][__main__][INFO] - Processed 25600/87599 contexts, generated 256000 transformations so far
[2025-09-10 14:24:24,625][__main__][INFO] - Processed 25700/87599 contexts, generated 257000 transformations so far
[2025-09-10 14:24:24,721][__main__][INFO] - Processed 25800/87599 contexts, generated 258000 transformations so far
[2025-09-10 14:24:24,815][__main__][INFO] - Processed 25900/87599 contexts, generated 259000 transformations so far
[2025-09-10 14:24:24,911][__main__][INFO] - Processed 26000/87599 contexts, generated 260000 transformations so far
[2025-09-10 14:24:25,006][__main__][INFO] - Processed 26100/87599 contexts, generated 261000 transformations so far
[2025-09-10 14:24:25,101][__main__][INFO] - Processed 26200/87599 contexts, generated 262000 transformations so far
