[2025-09-10 14:51:40,639][__main__][INFO] - Using transform name 'random_number_of_words_50_characters_10_spread' for output filename
[2025-09-10 14:51:40,639][__main__][INFO] - Loading dataset from data/squad/squad.csv
[2025-09-10 14:51:40,639][__main__][INFO] - Output will be saved to: data/squad/squad_augmented/random_number_of_words_50_characters_10_spread.csv
[2025-09-10 14:51:41,002][__main__][INFO] - Loaded dataset with 87599 rows and 9 columns
[2025-09-10 14:51:41,003][__main__][INFO] - Columns: ['id', 'title', 'context', 'question', 'answer', 'answer_start_char_idx', 'answer_end_char_idx', 'answer_start_word_idx', 'answer_end_word_idx']
[2025-09-10 14:51:41,003][__main__][INFO] - Instantiating transformer from configuration
[2025-09-10 14:51:41,005][__main__][INFO] - Created transformer: RandomSequenceTransformation
[2025-09-10 14:51:41,005][__main__][INFO] - Transforming 87599 rows in 'context' column
[2025-09-10 14:51:43,094][__main__][INFO] - Processed 14500/87599 contexts, generated 14500 transformations so far
[2025-09-10 14:51:43,107][__main__][INFO] - Processed 14600/87599 contexts, generated 14600 transformations so far
[2025-09-10 14:51:43,119][__main__][INFO] - Processed 14700/87599 contexts, generated 14700 transformations so far
[2025-09-10 14:51:43,132][__main__][INFO] - Processed 14800/87599 contexts, generated 14800 transformations so far
[2025-09-10 14:51:43,144][__main__][INFO] - Processed 14900/87599 contexts, generated 14900 transformations so far
[2025-09-10 14:51:43,157][__main__][INFO] - Processed 15000/87599 contexts, generated 15000 transformations so far
[2025-09-10 14:51:43,170][__main__][INFO] - Processed 15100/87599 contexts, generated 15100 transformations so far
[2025-09-10 14:51:43,183][__main__][INFO] - Processed 15200/87599 contexts, generated 15200 transformations so far
[2025-09-10 14:51:43,195][__main__][INFO] - Processed 15300/87599 contexts, generated 15300 transformations so far
[2025-09-10 14:51:43,208][__main__][INFO] - Processed 15400/87599 contexts, generated 15400 transformations so far
[2025-09-10 14:51:43,221][__main__][INFO] - Processed 15500/87599 contexts, generated 15500 transformations so far
[2025-09-10 14:51:43,233][__main__][INFO] - Processed 15600/87599 contexts, generated 15600 transformations so far
[2025-09-10 14:51:43,246][__main__][INFO] - Processed 15700/87599 contexts, generated 15700 transformations so far
[2025-09-10 14:51:43,258][__main__][INFO] - Processed 15800/87599 contexts, generated 15800 transformations so far
[2025-09-10 14:51:43,271][__main__][INFO] - Processed 15900/87599 contexts, generated 15900 transformations so far
[2025-09-10 14:51:43,283][__main__][INFO] - Processed 16000/87599 contexts, generated 16000 transformations so far
[2025-09-10 14:51:43,297][__main__][INFO] - Processed 16100/87599 contexts, generated 16100 transformations so far
[2025-09-10 14:51:43,310][__main__][INFO] - Processed 16200/87599 contexts, generated 16200 transformations so far
[2025-09-10 14:51:43,323][__main__][INFO] - Processed 16300/87599 contexts, generated 16300 transformations so far
[2025-09-10 14:51:43,336][__main__][INFO] - Processed 16400/87599 contexts, generated 16400 transformations so far
[2025-09-10 14:51:43,349][__main__][INFO] - Processed 16500/87599 contexts, generated 16500 transformations so far
[2025-09-10 14:51:43,362][__main__][INFO] - Processed 16600/87599 contexts, generated 16600 transformations so far
[2025-09-10 14:51:43,375][__main__][INFO] - Processed 16700/87599 contexts, generated 16700 transformations so far
[2025-09-10 14:51:43,388][__main__][INFO] - Processed 16800/87599 contexts, generated 16800 transformations so far
[2025-09-10 14:51:43,401][__main__][INFO] - Processed 16900/87599 contexts, generated 16900 transformations so far
[2025-09-10 14:51:43,414][__main__][INFO] - Processed 17000/87599 contexts, generated 17000 transformations so far
[2025-09-10 14:51:43,427][__main__][INFO] - Processed 17100/87599 contexts, generated 17100 transformations so far
[2025-09-10 14:51:43,440][__main__][INFO] - Processed 17200/87599 contexts, generated 17200 transformations so far
[2025-09-10 14:51:43,452][__main__][INFO] - Processed 17300/87599 contexts, generated 17300 transformations so far
[2025-09-10 14:51:43,465][__main__][INFO] - Processed 17400/87599 contexts, generated 17400 transformations so far
[2025-09-10 14:51:43,478][__main__][INFO] - Processed 17500/87599 contexts, generated 17500 transformations so far
[2025-09-10 14:51:43,490][__main__][INFO] - Processed 17600/87599 contexts, generated 17600 transformations so far
[2025-09-10 14:51:43,503][__main__][INFO] - Processed 17700/87599 contexts, generated 17700 transformations so far
[2025-09-10 14:51:43,516][__main__][INFO] - Processed 17800/87599 contexts, generated 17800 transformations so far
[2025-09-10 14:51:43,529][__main__][INFO] - Processed 17900/87599 contexts, generated 17900 transformations so far
[2025-09-10 14:51:43,541][__main__][INFO] - Processed 18000/87599 contexts, generated 18000 transformations so far
[2025-09-10 14:51:43,554][__main__][INFO] - Processed 18100/87599 contexts, generated 18100 transformations so far
[2025-09-10 14:51:43,567][__main__][INFO] - Processed 18200/87599 contexts, generated 18200 transformations so far
[2025-09-10 14:51:43,580][__main__][INFO] - Processed 18300/87599 contexts, generated 18300 transformations so far
[2025-09-10 14:51:43,593][__main__][INFO] - Processed 18400/87599 contexts, generated 18400 transformations so far
[2025-09-10 14:51:43,606][__main__][INFO] - Processed 18500/87599 contexts, generated 18500 transformations so far
[2025-09-10 14:51:43,619][__main__][INFO] - Processed 18600/87599 contexts, generated 18600 transformations so far
[2025-09-10 14:51:43,632][__main__][INFO] - Processed 18700/87599 contexts, generated 18700 transformations so far
[2025-09-10 14:51:43,645][__main__][INFO] - Processed 18800/87599 contexts, generated 18800 transformations so far
[2025-09-10 14:51:43,657][__main__][INFO] - Processed 18900/87599 contexts, generated 18900 transformations so far
[2025-09-10 14:51:43,670][__main__][INFO] - Processed 19000/87599 contexts, generated 19000 transformations so far
[2025-09-10 14:51:43,683][__main__][INFO] - Processed 19100/87599 contexts, generated 19100 transformations so far
[2025-09-10 14:51:43,695][__main__][INFO] - Processed 19200/87599 contexts, generated 19200 transformations so far
[2025-09-10 14:51:43,708][__main__][INFO] - Processed 19300/87599 contexts, generated 19300 transformations so far
[2025-09-10 14:51:43,721][__main__][INFO] - Processed 19400/87599 contexts, generated 19400 transformations so far
[2025-09-10 14:51:43,733][__main__][INFO] - Processed 19500/87599 contexts, generated 19500 transformations so far
[2025-09-10 14:51:43,746][__main__][INFO] - Processed 19600/87599 contexts, generated 19600 transformations so far
[2025-09-10 14:51:43,759][__main__][INFO] - Processed 19700/87599 contexts, generated 19700 transformations so far
[2025-09-10 14:51:43,772][__main__][INFO] - Processed 19800/87599 contexts, generated 19800 transformations so far
[2025-09-10 14:51:43,785][__main__][INFO] - Processed 19900/87599 contexts, generated 19900 transformations so far
[2025-09-10 14:51:43,797][__main__][INFO] - Processed 20000/87599 contexts, generated 20000 transformations so far
[2025-09-10 14:51:43,810][__main__][INFO] - Processed 20100/87599 contexts, generated 20100 transformations so far
[2025-09-10 14:51:43,823][__main__][INFO] - Processed 20200/87599 contexts, generated 20200 transformations so far
[2025-09-10 14:51:43,865][__main__][INFO] - Processed 20300/87599 contexts, generated 20300 transformations so far
[2025-09-10 14:51:43,877][__main__][INFO] - Processed 20400/87599 contexts, generated 20400 transformations so far
[2025-09-10 14:51:43,890][__main__][INFO] - Processed 20500/87599 contexts, generated 20500 transformations so far
[2025-09-10 14:51:43,903][__main__][INFO] - Processed 20600/87599 contexts, generated 20600 transformations so far
[2025-09-10 14:51:43,916][__main__][INFO] - Processed 20700/87599 contexts, generated 20700 transformations so far
[2025-09-10 14:51:43,929][__main__][INFO] - Processed 20800/87599 contexts, generated 20800 transformations so far
[2025-09-10 14:51:43,942][__main__][INFO] - Processed 20900/87599 contexts, generated 20900 transformations so far
[2025-09-10 14:51:43,955][__main__][INFO] - Processed 21000/87599 contexts, generated 21000 transformations so far
[2025-09-10 14:51:43,968][__main__][INFO] - Processed 21100/87599 contexts, generated 21100 transformations so far
[2025-09-10 14:51:43,981][__main__][INFO] - Processed 21200/87599 contexts, generated 21200 transformations so far
[2025-09-10 14:51:43,994][__main__][INFO] - Processed 21300/87599 contexts, generated 21300 transformations so far
[2025-09-10 14:51:44,007][__main__][INFO] - Processed 21400/87599 contexts, generated 21400 transformations so far
[2025-09-10 14:51:44,020][__main__][INFO] - Processed 21500/87599 contexts, generated 21500 transformations so far
[2025-09-10 14:51:44,033][__main__][INFO] - Processed 21600/87599 contexts, generated 21600 transformations so far
[2025-09-10 14:51:44,046][__main__][INFO] - Processed 21700/87599 contexts, generated 21700 transformations so far
[2025-09-10 14:51:44,060][__main__][INFO] - Processed 21800/87599 contexts, generated 21800 transformations so far
[2025-09-10 14:51:44,073][__main__][INFO] - Processed 21900/87599 contexts, generated 21900 transformations so far
[2025-09-10 14:51:44,086][__main__][INFO] - Processed 22000/87599 contexts, generated 22000 transformations so far
[2025-09-10 14:51:44,099][__main__][INFO] - Processed 22100/87599 contexts, generated 22100 transformations so far
[2025-09-10 14:51:44,112][__main__][INFO] - Processed 22200/87599 contexts, generated 22200 transformations so far
[2025-09-10 14:51:44,125][__main__][INFO] - Processed 22300/87599 contexts, generated 22300 transformations so far
[2025-09-10 14:51:44,138][__main__][INFO] - Processed 22400/87599 contexts, generated 22400 transformations so far
[2025-09-10 14:51:44,151][__main__][INFO] - Processed 22500/87599 contexts, generated 22500 transformations so far
[2025-09-10 14:51:44,163][__main__][INFO] - Processed 22600/87599 contexts, generated 22600 transformations so far
[2025-09-10 14:51:44,176][__main__][INFO] - Processed 22700/87599 contexts, generated 22700 transformations so far
[2025-09-10 14:51:44,189][__main__][INFO] - Processed 22800/87599 contexts, generated 22800 transformations so far
[2025-09-10 14:51:44,202][__main__][INFO] - Processed 22900/87599 contexts, generated 22900 transformations so far
[2025-09-10 14:51:44,215][__main__][INFO] - Processed 23000/87599 contexts, generated 23000 transformations so far
[2025-09-10 14:51:44,227][__main__][INFO] - Processed 23100/87599 contexts, generated 23100 transformations so far
[2025-09-10 14:51:44,240][__main__][INFO] - Processed 23200/87599 contexts, generated 23200 transformations so far
[2025-09-10 14:51:44,253][__main__][INFO] - Processed 23300/87599 contexts, generated 23300 transformations so far
[2025-09-10 14:51:44,266][__main__][INFO] - Processed 23400/87599 contexts, generated 23400 transformations so far
[2025-09-10 14:51:44,279][__main__][INFO] - Processed 23500/87599 contexts, generated 23500 transformations so far
[2025-09-10 14:51:44,292][__main__][INFO] - Processed 23600/87599 contexts, generated 23600 transformations so far
[2025-09-10 14:51:44,305][__main__][INFO] - Processed 23700/87599 contexts, generated 23700 transformations so far
[2025-09-10 14:51:44,318][__main__][INFO] - Processed 23800/87599 contexts, generated 23800 transformations so far
[2025-09-10 14:51:44,331][__main__][INFO] - Processed 23900/87599 contexts, generated 23900 transformations so far
[2025-09-10 14:51:44,344][__main__][INFO] - Processed 24000/87599 contexts, generated 24000 transformations so far
[2025-09-10 14:51:44,357][__main__][INFO] - Processed 24100/87599 contexts, generated 24100 transformations so far
[2025-09-10 14:51:44,369][__main__][INFO] - Processed 24200/87599 contexts, generated 24200 transformations so far
[2025-09-10 14:51:44,383][__main__][INFO] - Processed 24300/87599 contexts, generated 24300 transformations so far
[2025-09-10 14:51:44,396][__main__][INFO] - Processed 24400/87599 contexts, generated 24400 transformations so far
[2025-09-10 14:51:44,409][__main__][INFO] - Processed 24500/87599 contexts, generated 24500 transformations so far
[2025-09-10 14:51:44,422][__main__][INFO] - Processed 24600/87599 contexts, generated 24600 transformations so far
[2025-09-10 14:51:44,435][__main__][INFO] - Processed 24700/87599 contexts, generated 24700 transformations so far
[2025-09-10 14:51:44,448][__main__][INFO] - Processed 24800/87599 contexts, generated 24800 transformations so far
[2025-09-10 14:51:44,462][__main__][INFO] - Processed 24900/87599 contexts, generated 24900 transformations so far
[2025-09-10 14:51:44,476][__main__][INFO] - Processed 25000/87599 contexts, generated 25000 transformations so far
[2025-09-10 14:51:44,490][__main__][INFO] - Processed 25100/87599 contexts, generated 25100 transformations so far
[2025-09-10 14:51:44,504][__main__][INFO] - Processed 25200/87599 contexts, generated 25200 transformations so far
[2025-09-10 14:51:44,517][__main__][INFO] - Processed 25300/87599 contexts, generated 25300 transformations so far
[2025-09-10 14:51:44,530][__main__][INFO] - Processed 25400/87599 contexts, generated 25400 transformations so far
[2025-09-10 14:51:44,543][__main__][INFO] - Processed 25500/87599 contexts, generated 25500 transformations so far
[2025-09-10 14:51:44,556][__main__][INFO] - Processed 25600/87599 contexts, generated 25600 transformations so far
[2025-09-10 14:51:44,569][__main__][INFO] - Processed 25700/87599 contexts, generated 25700 transformations so far
